patient	well_fov	input_subparent_name	mask_subparent_name
NF0037_T1_CQ1	C9-20	zstack_images	segmentation_masks
NF0037_T1_CQ1	B4-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	E5-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	F5-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	C10-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	F8-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-19	zstack_images	segmentation_masks
NF0037_T1_CQ1	F9-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	G8-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	F11-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	G7-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	G4-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-31	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F2-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	E8-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	F4-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	B3-17	zstack_images	segmentation_masks
NF0037_T1_CQ1	F11-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	G11-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	G9-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-17	zstack_images	segmentation_masks
NF0037_T1_CQ1	D3-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	F9-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-14	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-22	zstack_images	segmentation_masks
NF0037_T1_CQ1	F8-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	E4-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	B6-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	C10-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	G9-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	E11-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	C3-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	D4-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-17	zstack_images	segmentation_masks
NF0037_T1_CQ1	F8-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	C4-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	F9-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	E8-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	E5-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	B9-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	F9-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	B10-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	E4-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-29	zstack_images	segmentation_masks
NF0037_T1_CQ1	G3-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	E8-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C10-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	E9-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	B4-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-21	zstack_images	segmentation_masks
NF0037_T1_CQ1	D7-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	B3-18	zstack_images	segmentation_masks
NF0037_T1_CQ1	G5-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	C6-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	B6-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	G4-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C4-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	C7-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-16	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	F9-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-14	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	C2-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	G9-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-14	zstack_images	segmentation_masks
NF0037_T1_CQ1	B10-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-21	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-15	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	C5-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	G2-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-22	zstack_images	segmentation_masks
NF0037_T1_CQ1	C7-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	B7-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	G8-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	E8-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	F9-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	B3-14	zstack_images	segmentation_masks
NF0037_T1_CQ1	B3-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F6-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	D7-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	B9-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	B6-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	E8-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	C10-15	zstack_images	segmentation_masks
NF0037_T1_CQ1	G11-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B10-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	C10-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	D4-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	B10-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	F4-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	F4-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	F5-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	G2-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	G7-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	G5-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	F11-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	B10-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	C4-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-15	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	G3-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-17	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	E8-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	E11-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	F9-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-24	zstack_images	segmentation_masks
NF0037_T1_CQ1	C6-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	C10-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B4-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	G7-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	B9-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	G10-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	F9-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	B3-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	B6-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-14	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-25	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	E3-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	C3-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	B9-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	B9-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	G9-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	C5-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	G11-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	B3-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	E11-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F11-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	E8-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-16	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B5-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-15	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	C7-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-14	zstack_images	segmentation_masks
NF0037_T1_CQ1	C11-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	G3-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-16	zstack_images	segmentation_masks
NF0037_T1_CQ1	C7-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	F6-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	E5-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	E5-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	E9-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	G8-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	B11-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	E5-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	G3-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	E5-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	G4-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-23	zstack_images	segmentation_masks
NF0037_T1_CQ1	B10-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	D7-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	C10-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-14	zstack_images	segmentation_masks
NF0037_T1_CQ1	G10-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	B9-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	G7-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-16	zstack_images	segmentation_masks
NF0037_T1_CQ1	G10-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D4-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F8-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	F11-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	E9-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	B7-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	C10-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-18	zstack_images	segmentation_masks
NF0037_T1_CQ1	C3-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	G10-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	C3-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	D7-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	D7-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	G7-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-21	zstack_images	segmentation_masks
NF0037_T1_CQ1	D4-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	C5-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B4-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	B6-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B7-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	G7-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-19	zstack_images	segmentation_masks
NF0037_T1_CQ1	E8-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-15	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-17	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-14	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-15	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-24	zstack_images	segmentation_masks
NF0037_T1_CQ1	G10-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	D7-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	G5-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	C7-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	C4-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	G5-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	E2-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B2-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	B6-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F8-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	E5-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	F2-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C7-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	E9-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-17	zstack_images	segmentation_masks
NF0037_T1_CQ1	C5-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	G11-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B4-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	F11-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	B3-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	E7-25	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	C7-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	C3-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-16	zstack_images	segmentation_masks
NF0037_T1_CQ1	G4-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-17	zstack_images	segmentation_masks
NF0037_T1_CQ1	F4-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	F6-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-16	zstack_images	segmentation_masks
NF0037_T1_CQ1	F8-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-15	zstack_images	segmentation_masks
NF0037_T1_CQ1	E9-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	E9-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	B9-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	E5-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	E2-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	E4-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	E4-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	G3-12	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	D9-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	C4-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	G6-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-20	zstack_images	segmentation_masks
NF0037_T1_CQ1	E3-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	B7-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D6-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	F10-30	zstack_images	segmentation_masks
NF0037_T1_CQ1	C4-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	D4-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	G3-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	F4-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	D10-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	G2-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	D4-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	F7-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	E10-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	D2-1	zstack_images	segmentation_masks
NF0037_T1_CQ1	G4-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	B4-9	zstack_images	segmentation_masks
NF0037_T1_CQ1	B4-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F6-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-13	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	B8-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-8	zstack_images	segmentation_masks
NF0037_T1_CQ1	C7-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	F11-5	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	D7-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	E11-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F4-11	zstack_images	segmentation_masks
NF0037_T1_CQ1	C9-16	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-7	zstack_images	segmentation_masks
NF0037_T1_CQ1	E6-16	zstack_images	segmentation_masks
NF0037_T1_CQ1	E4-10	zstack_images	segmentation_masks
NF0037_T1_CQ1	G9-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	D8-4	zstack_images	segmentation_masks
NF0037_T1_CQ1	F5-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C11-2	zstack_images	segmentation_masks
NF0037_T1_CQ1	D5-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	D11-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	C2-3	zstack_images	segmentation_masks
NF0037_T1_CQ1	F3-6	zstack_images	segmentation_masks
NF0037_T1_CQ1	C8-4	zstack_images	segmentation_masks
NF0040_T1	C11-4	zstack_images	segmentation_masks
NF0040_T1	D11-5	zstack_images	segmentation_masks
NF0040_T1	G2-5	zstack_images	segmentation_masks
NF0040_T1	B4-2	zstack_images	segmentation_masks
NF0040_T1	C6-6	zstack_images	segmentation_masks
NF0040_T1	E5-2	zstack_images	segmentation_masks
NF0040_T1	D5-2	zstack_images	segmentation_masks
NF0040_T1	G6-1	zstack_images	segmentation_masks
NF0040_T1	F5-7	zstack_images	segmentation_masks
NF0040_T1	C6-7	zstack_images	segmentation_masks
NF0040_T1	C10-7	zstack_images	segmentation_masks
NF0040_T1	D2-5	zstack_images	segmentation_masks
NF0040_T1	B5-2	zstack_images	segmentation_masks
NF0040_T1	G6-6	zstack_images	segmentation_masks
NF0040_T1	B10-6	zstack_images	segmentation_masks
NF0040_T1	G8-1	zstack_images	segmentation_masks
NF0040_T1	E3-6	zstack_images	segmentation_masks
NF0040_T1	B3-1	zstack_images	segmentation_masks
NF0040_T1	F5-4	zstack_images	segmentation_masks
